label,key,wave,stance_1,stance_2,polarity,explicitness,strength,topic_1,topic_2,topic_conf_1,topic_conf_2,assigned_prob_1,assigned_prob_2
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ab0d4cea5548f80a,2,I considered reducing meat after health issues,I eat meat four or five times a week,negative,explicit,80,7,15,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ab0d4cea5548f80a,2,I considered reducing meat after health issues,I like to eat meat,negative,explicit,60,7,-1,1.0,0.0238302410421683,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ab0d4cea5548f80a,2,I considered reducing meat after health issues,I worry meat fat affected my health,positive,explicit,100,7,11,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ab0d4cea5548f80a,2,I eat meat four or five times a week,I like to eat meat,positive,explicit,95,15,-1,1.0,0.0238302410421683,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ab0d4cea5548f80a,2,I eat meat four or five times a week,I usually eat meat at dinner,positive,explicit,90,15,19,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ab0d4cea5548f80a,2,I like to eat meat,I usually eat meat at dinner,positive,explicit,70,-1,19,0.0238302410421683,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ab0d4cea5548f80a,2,I like to eat meat,I was raised eating meat with most meals,positive,explicit,85,-1,23,0.0238302410421683,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ab0d4cea5548f80a,2,I like to eat meat,My family and friends usually eat meat,positive,implicit,40,-1,9,0.0238302410421683,0.1573435115430875,,0.1573435115430875
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ab0d4cea5548f80a,2,I usually eat meat at dinner,I was raised eating meat with most meals,positive,implicit,60,19,23,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ab0d4cea5548f80a,2,I was raised eating meat with most meals,My family and friends usually eat meat,positive,explicit,70,23,9,1.0,0.1573435115430875,1.0,0.1573435115430875
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ab0d4cea5548f80a,2,I like to eat meat,Sometimes I make meals with just vegetables,negative,explicit,40,-1,-1,0.0238302410421683,0.0311818826285529,,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ab0d4cea5548f80a,2,I was raised eating meat with most meals,Sometimes I make meals with just vegetables,negative,implicit,25,23,-1,1.0,0.0311818826285529,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,61766c21a780a6d9,2,"I eat ground turkey, chicken, and catfish",I enjoy the taste of meat,positive,explicit,85,3,25,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,61766c21a780a6d9,2,"I eat ground turkey, chicken, and catfish",I prefer cheap meats,positive,explicit,90,3,0,1.0,0.2736854472358416,1.0,0.2736854472358416
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,61766c21a780a6d9,2,"I eat ground turkey, chicken, and catfish",I prefer low-fat meats,positive,explicit,80,3,-1,1.0,0.0767504083616397,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,61766c21a780a6d9,2,"I eat ground turkey, chicken, and catfish",I value filling foods,positive,explicit,85,3,20,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,61766c21a780a6d9,2,I enjoy the taste of meat,I prefer low-fat meats,positive,explicit,70,25,-1,1.0,0.0767504083616397,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,61766c21a780a6d9,2,I enjoy the taste of meat,I prefer cheap meats,positive,implicit,40,25,0,1.0,0.2736854472358416,1.0,0.2736854472358416
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,61766c21a780a6d9,2,I enjoy the taste of meat,I value filling foods,positive,implicit,35,25,20,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,61766c21a780a6d9,2,I prefer cheap meats,I value filling foods,positive,explicit,80,0,20,0.2736854472358416,1.0,0.2736854472358416,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,61766c21a780a6d9,2,I prefer low-fat meats,I value filling foods,positive,implicit,30,-1,20,0.0767504083616397,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,61766c21a780a6d9,2,I enjoy the taste of meat,My family eats various meats,positive,implicit,50,25,1,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,61766c21a780a6d9,2,My family eats various meats,Social contacts value taste in meat,positive,explicit,85,1,16,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3307a1b25ba01794,2,I am flexible with my food choices,I am not pressured by others' habits,positive,explicit,90,12,-1,0.1973184276684718,0.026314306633854,0.1973184276684718,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3307a1b25ba01794,2,I am flexible with my food choices,I seek balance in my meals,positive,explicit,80,12,8,0.1973184276684718,1.0,0.1973184276684718,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3307a1b25ba01794,2,I am flexible with my food choices,I sometimes eat plant-based meals,positive,implicit,65,12,-1,0.1973184276684718,0.0204343034015324,0.1973184276684718,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3307a1b25ba01794,2,I am flexible with my food choices,I eat meat in moderation,positive,explicit,65,12,20,0.1973184276684718,1.0,0.1973184276684718,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3307a1b25ba01794,2,I am flexible with my food choices,I want variety in my meals,positive,explicit,70,12,8,0.1973184276684718,1.0,0.1973184276684718,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3307a1b25ba01794,2,I am flexible with my food choices,Social contacts have different eating habits,positive,explicit,65,12,16,0.1973184276684718,1.0,0.1973184276684718,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3307a1b25ba01794,2,I am not pressured by others' habits,Social contacts have different eating habits,positive,explicit,90,-1,16,0.026314306633854,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3307a1b25ba01794,2,I choose familiar meats like chicken or fish,Meat is easy to prepare,positive,explicit,80,-1,12,0.1563352003080289,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3307a1b25ba01794,2,I choose familiar meats like chicken or fish,I eat meat in moderation,positive,implicit,40,-1,20,0.1563352003080289,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3307a1b25ba01794,2,I choose familiar meats like chicken or fish,I seek balance in my meals,positive,implicit,45,-1,8,0.1563352003080289,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3307a1b25ba01794,2,I eat meat in moderation,I seek balance in my meals,positive,explicit,80,20,8,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3307a1b25ba01794,2,I eat meat in moderation,I sometimes eat plant-based meals,positive,explicit,85,20,-1,1.0,0.0204343034015324,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3307a1b25ba01794,2,I eat meat in moderation,I want variety in my meals,positive,explicit,80,20,8,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3307a1b25ba01794,2,I seek balance in my meals,I sometimes eat plant-based meals,positive,explicit,75,8,-1,1.0,0.0204343034015324,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3307a1b25ba01794,2,I seek balance in my meals,I want variety in my meals,positive,explicit,70,8,8,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3307a1b25ba01794,2,I seek balance in my meals,Social contacts have different eating habits,positive,explicit,70,8,16,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3307a1b25ba01794,2,I sometimes eat plant-based meals,I want variety in my meals,positive,explicit,85,-1,8,0.0204343034015324,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3307a1b25ba01794,2,I sometimes eat plant-based meals,Social contacts have different eating habits,positive,implicit,40,-1,16,0.0204343034015324,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3307a1b25ba01794,2,I want variety in my meals,Social contacts have different eating habits,positive,explicit,60,8,16,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3307a1b25ba01794,2,Social contacts have different eating habits,Some social contacts eat meat for protein,positive,explicit,80,16,16,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5ed80b15ba44099f,2,Eating meat is a family habit,I eat what my family makes for dinner,positive,explicit,95,1,1,0.1046350892846627,0.238326694656465,0.1046350892846627,0.238326694656465
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5ed80b15ba44099f,2,Eating meat is a family habit,I eat whatever meat is available,positive,implicit,60,1,18,0.1046350892846627,0.2603851608684721,0.1046350892846627,0.2603851608684721
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5ed80b15ba44099f,2,Eating meat is a family habit,Meat tastes good to me,positive,implicit,35,1,-1,0.1046350892846627,0.055726354518022,0.1046350892846627,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5ed80b15ba44099f,2,Eating meat is a family habit,My friends and family eat meat,positive,explicit,90,1,9,0.1046350892846627,0.1596739466702085,0.1046350892846627,0.1387509117696498
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5ed80b15ba44099f,2,Eating meat is a family habit,Getting protein from meat is easy,positive,implicit,30,1,14,0.1046350892846627,1.0,0.1046350892846627,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5ed80b15ba44099f,2,I eat what my family makes for dinner,I eat whatever meat is available,positive,explicit,80,1,18,0.238326694656465,0.2603851608684721,0.238326694656465,0.2603851608684721
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5ed80b15ba44099f,2,I eat what my family makes for dinner,Meat tastes good to me,positive,implicit,25,1,-1,0.238326694656465,0.055726354518022,0.238326694656465,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5ed80b15ba44099f,2,I eat what my family makes for dinner,My friends and family eat meat,positive,explicit,75,1,9,0.238326694656465,0.1596739466702085,0.238326694656465,0.1387509117696498
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5ed80b15ba44099f,2,I eat what my family makes for dinner,Getting protein from meat is easy,positive,implicit,30,1,14,0.238326694656465,1.0,0.238326694656465,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5ed80b15ba44099f,2,I eat what my family makes for dinner,Meat tastes good to me,positive,implicit,25,1,-1,0.238326694656465,0.055726354518022,0.238326694656465,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5ed80b15ba44099f,2,I eat what my family makes for dinner,My friends and family eat meat,positive,explicit,80,1,9,0.238326694656465,0.1596739466702085,0.238326694656465,0.1387509117696498
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5ed80b15ba44099f,2,I eat whatever meat is available,Meat tastes good to me,positive,explicit,75,18,-1,0.2603851608684721,0.055726354518022,0.2603851608684721,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5ed80b15ba44099f,2,I eat whatever meat is available,Getting protein from meat is easy,positive,explicit,65,18,14,0.2603851608684721,1.0,0.2603851608684721,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5ed80b15ba44099f,2,I eat whatever meat is available,My friends and family eat meat,positive,explicit,75,18,9,0.2603851608684721,0.1596739466702085,0.2603851608684721,0.1387509117696498
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5ed80b15ba44099f,2,Meat tastes good to me,Getting protein from meat is easy,positive,explicit,85,-1,14,0.055726354518022,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5ed80b15ba44099f,2,Meat tastes good to me,My friends and family eat meat,positive,implicit,40,-1,9,0.055726354518022,0.1596739466702085,,0.1387509117696498
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5ed80b15ba44099f,2,Getting protein from meat is easy,My friends and family eat meat,positive,implicit,30,14,9,1.0,0.1596739466702085,1.0,0.1387509117696498
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,37899912f4a5a971,2,I crave meat occasionally,I eat meat every three months,positive,explicit,90,22,15,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,37899912f4a5a971,2,I crave meat occasionally,I prefer homemade hamburgers,positive,explicit,65,22,-1,1.0,0.1171987157763825,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,37899912f4a5a971,2,I eat meat every three months,I prefer homemade hamburgers,positive,explicit,60,15,-1,1.0,0.1171987157763825,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,37899912f4a5a971,2,Red meat is bad for health,Red meat makes you gain weight,positive,explicit,80,2,2,1.0,0.1835418646924511,1.0,0.1835418646924511
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,37899912f4a5a971,2,I eat meat every three months,Red meat is bad for health,positive,implicit,50,15,2,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,37899912f4a5a971,2,I eat meat every three months,Red meat makes you gain weight,positive,implicit,45,15,2,1.0,0.1835418646924511,1.0,0.1835418646924511
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,37899912f4a5a971,2,I crave meat occasionally,Red meat is bad for health,negative,implicit,40,22,2,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,f98f0b882797728b,2,I eat less red meat,I eat more chicken and fish,positive,explicit,90,2,3,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,f98f0b882797728b,2,I eat less red meat,I have health concerns,positive,explicit,95,2,6,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,f98f0b882797728b,2,I eat less red meat,I steam meat to eat healthier,positive,implicit,65,2,19,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,f98f0b882797728b,2,I eat more chicken and fish,I have health concerns,positive,explicit,90,3,6,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,f98f0b882797728b,2,I eat more chicken and fish,I steam meat to eat healthier,positive,implicit,60,3,19,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,f98f0b882797728b,2,I have health concerns,I steam meat to eat healthier,positive,explicit,93,6,19,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,f98f0b882797728b,2,I believe eating meat is natural,Meat is a source of protein,positive,explicit,80,-1,14,0.072190178333584,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,f98f0b882797728b,2,Friends value meat for protein,Meat is a source of protein,positive,explicit,85,14,14,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,f98f0b882797728b,2,Friends value meat for protein,I believe eating meat is natural,positive,explicit,72,14,-1,1.0,0.072190178333584,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,f98f0b882797728b,2,I have health concerns,I believe eating meat is natural,negative,implicit,25,6,-1,1.0,0.072190178333584,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,95ad60153e77940d,2,Childhood habits influence my meat eating,I grew up eating meat regularly,positive,explicit,95,23,23,0.5158945354959901,1.0,0.5158945354959901,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,95ad60153e77940d,2,Childhood habits influence my meat eating,I prefer the taste of meat,positive,implicit,70,23,24,0.5158945354959901,1.0,0.5158945354959901,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,95ad60153e77940d,2,Childhood habits influence my meat eating,I choose meat for convenience,positive,implicit,40,23,-1,0.5158945354959901,0.0503852106312161,0.5158945354959901,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,95ad60153e77940d,2,Childhood habits influence my meat eating,My social circle mostly eats meat,positive,implicit,30,23,16,0.5158945354959901,0.3576501981568802,0.5158945354959901,0.3576501981568802
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,95ad60153e77940d,2,Health issues caused me to consider reducing meat,I eat more chicken and turkey at home,positive,implicit,25,-1,3,0.1466039861550751,0.619238055699753,,0.619238055699753
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,95ad60153e77940d,2,Health issues caused me to consider reducing meat,I grew up eating meat regularly,negative,implicit,65,-1,23,0.1466039861550751,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,95ad60153e77940d,2,Health issues caused me to consider reducing meat,I prefer the taste of meat,negative,implicit,60,-1,24,0.1466039861550751,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,95ad60153e77940d,2,Health issues caused me to consider reducing meat,I choose meat for convenience,negative,implicit,35,-1,-1,0.1466039861550751,0.0503852106312161,,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,95ad60153e77940d,2,Health issues caused me to consider reducing meat,My wife's dietary needs limit meat at home,positive,implicit,25,-1,-1,0.1466039861550751,0.1694261874837611,,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,95ad60153e77940d,2,Health issues caused me to consider reducing meat,My wife eats a partial vegetarian diet,positive,implicit,30,-1,4,0.1466039861550751,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,95ad60153e77940d,2,Health issues caused me to consider reducing meat,I consider cost when choosing foods,negative,implicit,25,-1,0,0.1466039861550751,0.3296713312427936,,0.3296713312427936
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,95ad60153e77940d,2,I choose meat for convenience,I prefer the taste of meat,positive,explicit,90,-1,24,0.0503852106312161,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,95ad60153e77940d,2,I choose meat for convenience,My social circle mostly eats meat,positive,implicit,40,-1,16,0.0503852106312161,0.3576501981568802,,0.3576501981568802
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,95ad60153e77940d,2,I grew up eating meat regularly,I prefer the taste of meat,positive,explicit,85,23,24,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,95ad60153e77940d,2,I grew up eating meat regularly,My social circle mostly eats meat,positive,implicit,40,23,16,1.0,0.3576501981568802,1.0,0.3576501981568802
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,95ad60153e77940d,2,I grew up eating meat regularly,My wife eats a partial vegetarian diet,negative,explicit,40,23,4,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,95ad60153e77940d,2,I eat more chicken and turkey at home,My wife's dietary needs limit meat at home,positive,explicit,95,3,-1,0.619238055699753,0.1694261874837611,0.619238055699753,
